t,cam_center_x,face_x_asignada,distancia,en_c2,dist_le_80,tramo_id
0.0000,1361.5,1361.5,0.0,0,1,0
0.0167,1361.5,1363.2,1.7,0,1,0
0.0333,1361.5,1364.8,3.3,0,1,0
0.0500,1361.5,1366.5,5.0,0,1,0
0.0667,1361.5,1361.7,0.2,0,1,0
0.0833,1361.5,1356.8,4.7,0,1,0
0.1000,1361.5,1352.0,9.5,0,1,0
0.1167,1361.5,1350.7,10.8,0,1,0
0.1333,1361.5,1349.3,12.2,0,1,0
0.1500,1361.5,1348.0,13.5,0,1,0
0.1667,1361.5,1348.5,13.0,0,1,0
0.1833,1361.5,1349.0,12.5,0,1,0
0.2000,1361.5,1349.5,12.0,0,1,0
0.2167,1361.5,1350.7,10.8,0,1,0
0.2333,1361.5,1351.8,9.7,0,1,0
0.2500,1361.5,1353.0,8.5,0,1,0
0.2667,1361.5,1353.5,8.0,0,1,0
0.2833,1361.5,1354.0,7.5,0,1,0
0.3000,1361.5,1354.5,7.0,0,1,0
0.3167,1361.5,1354.8,6.7,0,1,0
0.3333,1361.5,1355.2,6.3,0,1,0
0.3500,1361.5,1355.5,6.0,0,1,0
0.3667,1361.5,1356.8,4.7,0,1,0
0.3833,1361.5,1358.2,3.3,0,1,0
0.4000,1361.5,1359.5,2.0,0,1,0
0.4167,1361.5,1360.7,0.8,0,1,0
0.4333,1361.5,1361.8,0.3,0,1,0
0.4500,1361.5,1363.0,1.5,0,1,0
0.4667,1361.5,1362.3,0.8,0,1,0
0.4833,1361.5,1361.7,0.2,0,1,0
0.5000,1361.5,1361.0,0.5,0,1,0
0.5167,1361.5,1361.0,0.5,0,1,0
0.5333,1361.5,1361.0,0.5,0,1,0
0.5500,1361.5,1361.0,0.5,0,1,0
0.5667,1361.5,1359.8,1.7,0,1,0
0.5833,1361.5,1358.7,2.8,0,1,0
0.6000,1361.5,1357.5,4.0,0,1,0
0.6167,1361.5,1355.0,6.5,0,1,0
0.6333,1361.5,1352.5,9.0,0,1,0
0.6500,1361.5,1350.0,11.5,0,1,0
0.6667,1361.5,1351.8,9.7,0,1,0
0.6833,1361.5,1353.7,7.8,0,1,0
0.7000,1361.5,1355.5,6.0,0,1,0
0.7167,1361.5,1355.3,6.2,0,1,0
0.7333,1361.5,1355.2,6.3,0,1,0
0.7500,1361.5,1355.0,6.5,0,1,0
0.7667,1361.5,1355.3,6.2,0,1,0
0.7833,1361.5,1355.7,5.8,0,1,0
0.8000,1361.5,1356.0,5.5,0,1,0
0.8167,1361.5,1357.5,4.0,0,1,0
0.8333,1361.5,1359.0,2.5,0,1,0
0.8500,1361.5,1360.5,1.0,0,1,0
0.8667,1361.5,1359.3,2.2,0,1,0
0.8833,1361.5,1358.2,3.3,0,1,0
0.9000,1361.5,1357.0,4.5,0,1,0
0.9167,1361.5,1351.8,9.7,0,1,0
0.9333,1361.5,1346.7,14.8,0,1,0
0.9500,1361.5,1341.5,20.0,0,1,0
0.9667,1361.5,1347.5,14.0,0,1,0
0.9833,1361.5,1353.5,8.0,0,1,0
1.0000,1361.5,1359.5,2.0,0,1,0
1.0167,1361.5,1355.8,5.7,0,1,0
1.0333,1361.5,1352.2,9.3,0,1,0
1.0500,1361.5,1348.5,13.0,0,1,0
1.0667,1361.5,1346.5,15.0,0,1,0
1.0833,1361.5,1344.5,17.0,0,1,0
1.1000,1361.5,1342.5,19.0,0,1,0
1.1167,1361.5,1342.5,19.0,0,1,0
1.1333,1361.5,1342.5,19.0,0,1,0
1.1500,1361.5,1342.5,19.0,0,1,0
1.1667,1361.5,1350.7,10.8,0,1,0
1.1833,1361.5,1358.8,2.7,0,1,0
1.2000,1361.5,1367.0,5.5,0,1,0
1.2167,1361.5,1355.7,5.8,0,1,0
1.2333,1361.5,1344.3,17.2,0,1,0
1.2500,1361.5,1333.0,28.5,0,1,0
1.2667,1361.5,1332.0,29.5,0,1,0
1.2833,1361.5,1331.0,30.5,0,1,0
1.3000,1361.5,1330.0,31.5,0,1,0
1.3167,1361.5,1329.7,31.8,0,1,0
1.3333,1361.5,1329.3,32.2,0,1,0
1.3500,1361.5,1329.0,32.5,0,1,0
1.3667,1361.5,1332.0,29.5,0,1,0
1.3833,1361.5,1335.0,26.5,0,1,0
1.4000,1361.5,1338.0,23.5,0,1,0
1.4167,1361.5,1340.0,21.5,0,1,0
1.4333,1361.5,1342.0,19.5,0,1,0
1.4500,1361.5,1344.0,17.5,0,1,0
1.4667,1361.5,1346.5,15.0,0,1,0
1.4833,1361.5,1349.0,12.5,0,1,0
1.5000,1361.5,1351.5,10.0,0,1,0
1.5167,1361.5,1349.3,12.2,0,1,0
1.5333,1361.5,1347.2,14.3,0,1,0
1.5500,1361.5,1345.0,16.5,0,1,0
1.5667,1361.5,1342.0,19.5,0,1,0
1.5833,1361.5,1339.0,22.5,0,1,0
1.6000,1361.5,1336.0,25.5,0,1,0
1.6167,1361.5,1336.8,24.7,0,1,0
1.6333,1361.5,1337.7,23.8,0,1,0
1.6500,1361.5,1338.5,23.0,0,1,0
1.6667,1361.5,1337.0,24.5,0,1,0
1.6833,1361.5,1335.5,26.0,0,1,0
1.7000,1361.5,1334.0,27.5,0,1,0
1.7167,1361.5,1334.0,27.5,0,1,0
1.7333,1361.5,1334.0,27.5,0,1,0
1.7500,1361.5,1334.0,27.5,0,1,0
1.7667,1361.5,1333.0,28.5,0,1,0
1.7833,1361.5,1332.0,29.5,0,1,0
1.8000,1361.5,1331.0,30.5,0,1,0
1.8167,1361.5,1331.8,29.7,0,1,0
1.8333,1361.5,1332.7,28.8,0,1,0
1.8500,1361.5,1333.5,28.0,0,1,0
1.8667,1361.5,1332.7,28.8,0,1,0
1.8833,1361.5,1331.8,29.7,0,1,0
1.9000,1361.5,1331.0,30.5,0,1,0
1.9167,1343.5,1248.0,95.5,0,0,0
1.9333,1316.5,1165.0,151.5,0,0,0
1.9500,1280.5,1082.0,198.5,0,0,0
1.9667,1249.5,1082.0,167.5,0,0,0
1.9833,1223.5,1082.0,141.5,0,0,0
2.0000,1201.5,1082.0,119.5,0,0,0
2.0167,1183.5,1082.0,101.5,0,0,0
2.0333,1167.5,1082.0,85.5,0,0,0
2.0500,1154.5,1082.0,72.5,0,1,0
2.0667,1143.5,1080.0,63.5,0,1,0
2.0833,1133.5,1078.0,55.5,0,1,0
2.1000,1125.5,1076.0,49.5,0,1,0
2.1167,1118.5,1080.8,37.7,0,1,0
2.1333,1113.5,1085.7,27.8,0,1,0
2.1500,1108.5,1090.5,18.0,0,1,0
2.1667,1104.5,1095.0,9.5,0,1,0
2.1833,1100.5,1099.5,1.0,0,1,0
2.2000,1097.5,1104.0,6.5,1,1,1
2.2167,1095.5,1104.3,8.8,1,1,1
2.2333,1093.5,1104.7,11.2,1,1,1
2.2500,1091.5,1105.0,13.5,1,1,1
2.2667,1089.5,1109.5,20.0,1,1,1
2.2833,1088.5,1114.0,25.5,1,1,1
2.3000,1087.5,1118.5,31.0,1,1,1
2.3167,1086.5,1123.2,36.7,1,1,1
2.3333,1085.5,1127.8,42.3,1,1,1
2.3500,1085.5,1132.5,47.0,1,1,1
2.3667,1084.5,1129.8,45.3,1,1,1
2.3833,1084.5,1127.2,42.7,1,1,1
2.4000,1083.5,1124.5,41.0,1,1,1
2.4167,1083.5,1129.0,45.5,1,1,1
2.4333,1083.5,1133.5,50.0,1,1,1
2.4500,1082.5,1138.0,55.5,1,1,1
2.4667,1082.5,1141.8,59.3,1,1,1
2.4833,1082.5,1145.7,63.2,1,1,1
2.5000,1082.5,1149.5,67.0,1,1,1
2.5167,1082.5,1149.2,66.7,1,1,1
2.5333,1082.5,1148.8,66.3,1,1,1
2.5500,1081.5,1148.5,67.0,1,1,1
2.5667,1081.5,1147.8,66.3,1,1,1
2.5833,1081.5,1147.2,65.7,1,1,1
2.6000,1081.5,1146.5,65.0,1,1,1
2.6167,1081.5,1143.8,62.3,1,1,1
2.6333,1081.5,1141.2,59.7,1,1,1
2.6500,1081.5,1138.5,57.0,1,1,1
2.6667,1081.5,1135.0,53.5,1,1,1
2.6833,1081.5,1131.5,50.0,1,1,1
2.7000,1081.5,1128.0,46.5,1,1,1
2.7167,1081.5,1124.0,42.5,1,1,1
2.7333,1081.5,1120.0,38.5,1,1,1
2.7500,1081.5,1116.0,34.5,1,1,1
2.7667,1081.5,1119.3,37.8,1,1,1
2.7833,1081.5,1122.7,41.2,1,1,1
2.8000,1081.5,1126.0,44.5,1,1,1
2.8167,1081.5,1119.8,38.3,1,1,1
2.8333,1081.5,1113.7,32.2,1,1,1
2.8500,1081.5,1107.5,26.0,1,1,1
2.8667,1081.5,1105.8,24.3,1,1,1
2.8833,1081.5,1104.2,22.7,1,1,1
2.9000,1081.5,1102.5,21.0,1,1,1
2.9167,1081.5,1098.5,17.0,1,1,1
2.9333,1081.5,1094.5,13.0,1,1,1
2.9500,1081.5,1090.5,9.0,1,1,1
2.9667,1081.5,1086.3,4.8,1,1,1
2.9833,1081.5,1082.2,0.7,1,1,1
3.0000,1081.5,1078.0,3.5,1,1,1
3.0167,1081.5,1078.2,3.3,1,1,1
3.0333,1081.5,1078.4,3.1,1,1,1
3.0500,1081.5,1078.6,2.9,1,1,1
3.0667,1081.5,1078.8,2.7,1,1,1
3.0833,1081.5,1079.0,2.5,1,1,1
3.1000,1081.5,1079.1,2.4,1,1,1
3.1167,1081.5,1079.3,2.2,1,1,1
3.1333,1081.5,1079.5,2.0,1,1,1
3.1500,1081.5,1079.7,1.8,1,1,1
3.1667,1081.5,1079.9,1.6,1,1,1
3.1833,1081.5,1080.1,1.4,1,1,1
3.2000,1081.5,1080.3,1.2,1,1,1
3.2167,1081.5,1080.5,1.0,1,1,1
3.2333,1081.5,1080.7,0.8,1,1,1
3.2500,1081.5,1080.9,0.6,1,1,1
3.2667,1081.5,1081.0,0.5,1,1,1
3.2833,1081.5,1081.2,0.3,1,1,1
3.3000,1081.5,1081.4,0.1,1,1,1
3.3167,1081.5,1081.6,0.1,1,1,1
3.3333,1081.5,1081.8,0.3,1,1,1
3.3500,1081.5,1082.0,0.5,1,1,1
3.3667,1081.5,1081.2,0.3,1,1,1
3.3833,1081.5,1080.3,1.2,1,1,1
3.4000,1081.5,1079.5,2.0,1,1,1
3.4167,1081.5,1084.5,3.0,1,1,1
3.4333,1081.5,1089.5,8.0,1,1,1
3.4500,1081.5,1094.5,13.0,1,1,1
3.4667,1081.5,1100.0,18.5,1,1,1
3.4833,1081.5,1105.5,24.0,1,1,1
3.5000,1081.5,1111.0,29.5,1,1,1
3.5167,1081.5,1108.2,26.7,1,1,1
3.5333,1081.5,1105.3,23.8,1,1,1
3.5500,1081.5,1102.5,21.0,1,1,1
3.5667,1081.5,1105.5,24.0,1,1,1
3.5833,1081.5,1108.5,27.0,1,1,1
3.6000,1081.5,1111.5,30.0,1,1,1
3.6167,1081.5,1109.5,28.0,1,1,1
3.6333,1081.5,1107.5,26.0,1,1,1
3.6500,1081.5,1105.5,24.0,1,1,1
3.6667,1081.5,1114.3,32.8,1,1,1
3.6833,1081.5,1123.2,41.7,1,1,1
3.7000,1081.5,1132.0,50.5,1,1,1
3.7167,1081.5,1131.0,49.5,1,1,1
3.7333,1081.5,1130.0,48.5,1,1,1
3.7500,1081.5,1129.0,47.5,1,1,1
3.7667,1081.5,1135.0,53.5,1,1,1
3.7833,1081.5,1141.0,59.5,1,1,1
3.8000,1081.5,1147.0,65.5,1,1,1
3.8167,1081.5,1139.8,58.3,1,1,1
3.8333,1081.5,1132.7,51.2,1,1,1
3.8500,1081.5,1125.5,44.0,1,1,1
3.8667,1081.5,1118.5,37.0,1,1,1
3.8833,1081.5,1111.5,30.0,1,1,1
3.9000,1081.5,1104.5,23.0,1,1,1
3.9167,1081.5,1099.3,17.8,1,1,1
3.9333,1081.5,1094.2,12.7,1,1,1
3.9500,1081.5,1089.0,7.5,1,1,1
3.9667,1081.5,1085.0,3.5,1,1,1
3.9833,1081.5,1081.0,0.5,1,1,1
4.0000,1081.5,1077.0,4.5,1,1,1
4.0167,1081.5,1077.6,3.9,1,1,1
4.0333,1081.5,1078.3,3.2,1,1,1
4.0500,1081.5,1078.9,2.6,1,1,1
4.0667,1081.5,1079.6,1.9,1,1,1
4.0833,1081.5,1080.2,1.3,1,1,1
4.1000,1081.5,1080.9,0.6,1,1,1
4.1167,1081.5,1081.5,0.0,1,1,1
4.1333,1081.5,1082.1,0.6,1,1,1
4.1500,1081.5,1082.8,1.3,1,1,1
4.1667,1081.5,1083.4,1.9,1,1,1
4.1833,1081.5,1084.1,2.6,1,1,1
4.2000,1081.5,1084.7,3.2,1,1,1
4.2167,1081.5,1085.4,3.9,1,1,1
4.2333,1081.5,1086.0,4.5,1,1,1
4.2500,1081.5,1086.6,5.1,1,1,1
4.2667,1081.5,1087.3,5.8,1,1,1
4.2833,1081.5,1087.9,6.4,1,1,1
4.3000,1081.5,1088.6,7.1,1,1,1
4.3167,1081.5,1089.2,7.7,1,1,1
4.3333,1081.5,1089.9,8.4,1,1,1
4.3500,1081.5,1090.5,9.0,1,1,1
4.3667,1081.5,1093.2,11.7,1,1,1
4.3833,1081.5,1095.8,14.3,1,1,1
4.4000,1081.5,1098.5,17.0,1,1,1
4.4167,1081.5,1103.5,22.0,1,1,1
4.4333,1081.5,1108.5,27.0,1,1,1
4.4500,1081.5,1113.5,32.0,1,1,1
4.4667,1081.5,1119.8,38.3,1,1,1
4.4833,1081.5,1126.2,44.7,1,1,1
4.5000,1081.5,1132.5,51.0,1,1,1
4.5167,1081.5,1131.7,50.2,1,1,1
4.5333,1081.5,1130.8,49.3,1,1,1
4.5500,1081.5,1130.0,48.5,1,1,1
4.5667,1081.5,1139.2,57.7,1,1,1
4.5833,1081.5,1148.3,66.8,1,1,1
4.6000,1081.5,1157.5,76.0,1,1,1
4.6167,1094.5,1168.7,74.2,1,1,1
4.6333,1106.5,1179.8,73.3,0,1,1
4.6500,1115.5,1191.0,75.5,0,1,0
4.6667,1123.5,1190.0,66.5,0,1,0
4.6833,1130.5,1189.0,58.5,0,1,0
4.7000,1136.5,1188.0,51.5,0,1,0
4.7167,1141.5,1193.2,51.7,0,1,0
4.7333,1145.5,1198.3,52.8,0,1,0
4.7500,1148.5,1203.5,55.0,0,1,0
4.7667,1151.5,1205.8,54.3,0,1,0
4.7833,1154.5,1208.2,53.7,0,1,0
4.8000,1156.5,1210.5,54.0,0,1,0
4.8167,1158.5,1208.2,49.7,0,1,0
4.8333,1159.5,1205.8,46.3,0,1,0
4.8500,1161.5,1203.5,42.0,0,1,0
4.8667,1162.5,1203.8,41.3,0,1,0
4.8833,1163.5,1204.2,40.7,0,1,0
4.9000,1163.5,1204.5,41.0,0,1,0
4.9167,1164.5,1205.0,40.5,0,1,0
4.9333,1165.5,1205.5,40.0,0,1,0
4.9500,1165.5,1206.0,40.5,0,1,0
4.9667,1165.5,1205.3,39.8,0,1,0
4.9833,1166.5,1204.7,38.2,0,1,0
5.0000,1166.5,1204.0,37.5,0,1,0
5.0167,1166.5,1202.8,36.3,0,1,0
5.0333,1167.5,1201.7,34.2,0,1,0
5.0500,1167.5,1200.5,33.0,0,1,0
5.0667,1167.5,1199.2,31.7,0,1,0
5.0833,1167.5,1197.8,30.3,0,1,0
5.1000,1167.5,1196.5,29.0,0,1,0
5.1167,1167.5,1196.2,28.7,0,1,0
5.1333,1167.5,1195.8,28.3,0,1,0
5.1500,1167.5,1195.5,28.0,0,1,0
5.1667,1167.5,1193.5,26.0,0,1,0
5.1833,1167.5,1191.5,24.0,0,1,0
5.2000,1167.5,1189.5,22.0,0,1,0
5.2167,1167.5,1186.0,18.5,0,1,0
5.2333,1168.5,1182.5,14.0,0,1,0
5.2500,1168.5,1179.0,10.5,0,1,0
5.2667,1168.5,1176.5,8.0,0,1,0
5.2833,1168.5,1174.0,5.5,0,1,0
5.3000,1168.5,1171.5,3.0,0,1,0
5.3167,1168.5,1166.7,1.8,0,1,0
5.3333,1168.5,1161.8,6.7,0,1,0
5.3500,1168.5,1157.0,11.5,0,1,0
5.3667,1168.5,1151.3,17.2,0,1,0
5.3833,1168.5,1145.7,22.8,0,1,0
5.4000,1168.5,1140.0,28.5,0,1,0
5.4167,1168.5,1130.7,37.8,0,1,0
5.4333,1168.5,1121.3,47.2,0,1,0
5.4500,1168.5,1112.0,56.5,0,1,0
5.4667,1168.5,1113.7,54.8,0,1,0
5.4833,1168.5,1115.3,53.2,0,1,0
5.5000,1168.5,1117.0,51.5,0,1,0
5.5167,1168.5,1122.7,45.8,0,1,0
5.5333,1168.5,1128.3,40.2,0,1,0
5.5500,1168.5,1134.0,34.5,0,1,0
5.5667,1168.5,1125.3,43.2,0,1,0
5.5833,1168.5,1116.7,51.8,0,1,0
5.6000,1168.5,1108.0,60.5,0,1,0
5.6167,1168.5,1117.5,51.0,0,1,0
5.6333,1168.5,1127.0,41.5,0,1,0
5.6500,1168.5,1136.5,32.0,0,1,0
5.6667,1168.5,1135.3,33.2,0,1,0
5.6833,1168.5,1134.2,34.3,0,1,0
5.7000,1168.5,1133.0,35.5,0,1,0
5.7167,1168.5,1142.0,26.5,0,1,0
5.7333,1168.5,1151.0,17.5,0,1,0
5.7500,1168.5,1160.0,8.5,0,1,0
5.7667,1168.5,1158.2,10.3,0,1,0
5.7833,1168.5,1156.3,12.2,0,1,0
5.8000,1168.5,1154.5,14.0,0,1,0
5.8167,1168.5,1160.8,7.7,0,1,0
5.8333,1168.5,1167.2,1.3,0,1,0
5.8500,1168.5,1173.5,5.0,0,1,0
5.8667,1168.5,1170.8,2.3,0,1,0
5.8833,1168.5,1168.2,0.3,0,1,0
5.9000,1168.5,1165.5,3.0,0,1,0
5.9167,1168.5,1165.8,2.7,0,1,0
5.9333,1168.5,1166.2,2.3,0,1,0
5.9500,1168.5,1166.5,2.0,0,1,0
5.9667,1168.5,1168.5,0.0,0,1,0
5.9833,1168.5,1170.5,2.0,0,1,0
6.0000,1168.5,1172.5,4.0,0,1,0
6.0167,1168.5,1171.8,3.3,0,1,0
6.0333,1168.5,1171.2,2.7,0,1,0
6.0500,1168.5,1170.5,2.0,0,1,0
6.0667,1168.5,1171.5,3.0,0,1,0
6.0833,1168.5,1172.5,4.0,0,1,0
6.1000,1168.5,1173.5,5.0,0,1,0
6.1167,1168.5,1170.8,2.3,0,1,0
6.1333,1168.5,1168.2,0.3,0,1,0
6.1500,1168.5,1165.5,3.0,0,1,0
6.1667,1168.5,1164.5,4.0,0,1,0
6.1833,1168.5,1163.5,5.0,0,1,0
6.2000,1168.5,1162.5,6.0,0,1,0
6.2167,1168.5,1158.5,10.0,0,1,0
6.2333,1168.5,1154.5,14.0,0,1,0
6.2500,1168.5,1150.5,18.0,0,1,0
6.2667,1168.5,1148.8,19.7,0,1,0
6.2833,1168.5,1147.2,21.3,0,1,0
6.3000,1168.5,1145.5,23.0,0,1,0
6.3167,1168.5,1145.8,22.7,0,1,0
6.3333,1168.5,1146.2,22.3,0,1,0
6.3500,1168.5,1146.5,22.0,0,1,0
6.3667,1168.5,1150.7,17.8,0,1,0
6.3833,1168.5,1154.8,13.7,0,1,0
6.4000,1168.5,1159.0,9.5,0,1,0
6.4167,1168.5,1152.3,16.2,0,1,0
6.4333,1168.5,1145.7,22.8,0,1,0
6.4500,1168.5,1139.0,29.5,0,1,0
6.4667,1168.5,1139.8,28.7,0,1,0
6.4833,1168.5,1140.7,27.8,0,1,0
6.5000,1168.5,1141.5,27.0,0,1,0
6.5167,1168.5,1141.2,27.3,0,1,0
6.5333,1168.5,1140.8,27.7,0,1,0
6.5500,1168.5,1140.5,28.0,0,1,0
6.5667,1168.5,1137.5,31.0,0,1,0
6.5833,1168.5,1134.5,34.0,0,1,0
6.6000,1168.5,1131.5,37.0,0,1,0
6.6167,1168.5,1128.8,39.7,0,1,0
6.6333,1168.5,1126.2,42.3,0,1,0
6.6500,1168.5,1123.5,45.0,0,1,0
6.6667,1168.5,1126.7,41.8,0,1,0
6.6833,1168.5,1129.8,38.7,0,1,0
6.7000,1168.5,1133.0,35.5,0,1,0
6.7167,1168.5,1128.7,39.8,0,1,0
6.7333,1168.5,1124.3,44.2,0,1,0
6.7500,1168.5,1120.0,48.5,0,1,0
6.7667,1168.5,1119.0,49.5,0,1,0
6.7833,1168.5,1118.0,50.5,0,1,0
6.8000,1168.5,1117.0,51.5,0,1,0
6.8167,1168.5,1123.2,45.3,0,1,0
6.8333,1168.5,1129.3,39.2,0,1,0
6.8500,1168.5,1135.5,33.0,0,1,0
6.8667,1168.5,1131.2,37.3,0,1,0
6.8833,1168.5,1126.8,41.7,0,1,0
6.9000,1168.5,1122.5,46.0,0,1,0
6.9167,1168.5,1125.2,43.3,0,1,0
6.9333,1168.5,1127.8,40.7,0,1,0
6.9500,1168.5,1130.5,38.0,0,1,0
6.9667,1168.5,1138.2,30.3,0,1,0
6.9833,1168.5,1145.8,22.7,0,1,0
7.0000,1168.5,1153.5,15.0,0,1,0
7.0167,1168.5,1152.5,16.0,0,1,0
7.0333,1168.5,1151.5,17.0,0,1,0
7.0500,1168.5,1150.5,18.0,0,1,0
7.0667,1168.5,1154.3,14.2,0,1,0
7.0833,1168.5,1158.2,10.3,0,1,0
7.1000,1168.5,1162.0,6.5,0,1,0
7.1167,1168.5,1168.3,0.2,0,1,0
7.1333,1168.5,1174.7,6.2,0,1,0
7.1500,1168.5,1181.0,12.5,0,1,0
7.1667,1168.5,1189.7,21.2,0,1,0
7.1833,1168.5,1198.3,29.8,0,1,0
7.2000,1168.5,1207.0,38.5,0,1,0
7.2167,1168.5,1209.7,41.2,0,1,0
7.2333,1168.5,1212.3,43.8,0,1,0
7.2500,1168.5,1215.0,46.5,0,1,0
7.2667,1168.5,1215.8,47.3,0,1,0
7.2833,1168.5,1216.7,48.2,0,1,0
7.3000,1168.5,1217.5,49.0,0,1,0
7.3167,1168.5,1214.8,46.3,0,1,0
7.3333,1168.5,1212.2,43.7,0,1,0
7.3500,1168.5,1209.5,41.0,0,1,0
7.3667,1168.5,1214.3,45.8,0,1,0
7.3833,1168.5,1219.2,50.7,0,1,0
7.4000,1168.5,1224.0,55.5,0,1,0
7.4167,1168.5,1225.8,57.3,0,1,0
7.4333,1168.5,1227.7,59.2,0,1,0
7.4500,1168.5,1229.5,61.0,0,1,0
7.4667,1168.5,1228.0,59.5,0,1,0
7.4833,1168.5,1226.5,58.0,0,1,0
7.5000,1168.5,1225.0,56.5,0,1,0
7.5167,1168.5,1227.7,59.2,0,1,0
7.5333,1168.5,1230.3,61.8,0,1,0
7.5500,1168.5,1233.0,64.5,0,1,0
7.5667,1168.5,1231.2,62.7,0,1,0
7.5833,1168.5,1229.3,60.8,0,1,0
7.6000,1168.5,1227.5,59.0,0,1,0
7.6167,1168.5,1228.8,60.3,0,1,0
7.6333,1168.5,1230.2,61.7,0,1,0
7.6500,1168.5,1231.5,63.0,0,1,0
7.6667,1168.5,1229.0,60.5,0,1,0
7.6833,1168.5,1226.5,58.0,0,1,0
7.7000,1168.5,1224.0,55.5,0,1,0
7.7167,1168.5,1227.8,59.3,0,1,0
7.7333,1168.5,1231.7,63.2,0,1,0
7.7500,1168.5,1235.5,67.0,0,1,0
7.7667,1168.5,1231.8,63.3,0,1,0
7.7833,1168.5,1228.2,59.7,0,1,0
7.8000,1168.5,1224.5,56.0,0,1,0
7.8167,1168.5,1225.2,56.7,0,1,0
7.8333,1168.5,1225.8,57.3,0,1,0
7.8500,1168.5,1226.5,58.0,0,1,0
7.8667,1168.5,1219.7,51.2,0,1,0
7.8833,1168.5,1212.8,44.3,0,1,0
7.9000,1168.5,1206.0,37.5,0,1,0
7.9167,1168.5,1199.7,31.2,0,1,0
7.9333,1168.5,1193.3,24.8,0,1,0
7.9500,1168.5,1187.0,18.5,0,1,0
7.9667,1168.5,1184.7,16.2,0,1,0
7.9833,1168.5,1182.3,13.8,0,1,0
8.0000,1168.5,1180.0,11.5,0,1,0
8.0167,1168.5,1173.7,5.2,0,1,0
8.0333,1168.5,1167.3,1.2,0,1,0
8.0500,1168.5,1161.0,7.5,0,1,0
8.0667,1168.5,1150.5,18.0,0,1,0
8.0833,1168.5,1140.0,28.5,0,1,0
8.1000,1168.5,1129.5,39.0,0,1,0
8.1167,1168.5,1131.7,36.8,0,1,0
8.1333,1168.5,1133.8,34.7,0,1,0
8.1500,1168.5,1136.0,32.5,0,1,0
8.1667,1168.5,1128.5,40.0,0,1,0
8.1833,1168.5,1121.0,47.5,0,1,0
8.2000,1168.5,1113.5,55.0,0,1,0
8.2167,1168.5,1109.7,58.8,0,1,0
8.2333,1168.5,1105.8,62.7,0,1,0
8.2500,1168.5,1102.0,66.5,0,1,0
8.2667,1168.5,1101.0,67.5,0,1,0
8.2833,1168.5,1100.0,68.5,0,1,0
8.3000,1168.5,1099.0,69.5,0,1,0
8.3167,1168.5,1094.7,73.8,0,1,0
8.3333,1156.5,1090.3,66.2,0,1,0
8.3500,1145.5,1086.0,59.5,0,1,0
8.3667,1137.5,1087.8,49.8,0,1,0
8.3833,1130.5,1089.5,41.0,0,1,0
8.4000,1123.5,1091.2,32.2,0,1,0
8.4167,1118.5,1093.0,25.5,0,1,0
8.4333,1114.5,1094.8,19.8,0,1,0
8.4500,1110.5,1096.5,14.0,0,1,0
8.4667,1107.5,1097.0,10.5,0,1,0
8.4833,1104.5,1097.5,7.0,0,1,0
8.5000,1102.5,1098.0,4.5,0,1,0
8.5167,1100.5,1098.7,1.8,0,1,0
8.5333,1098.5,1099.3,0.8,1,1,2
8.5500,1097.5,1100.0,2.5,1,1,2
8.5667,1096.5,1101.2,4.7,1,1,2
8.5833,1095.5,1102.3,6.8,1,1,2
8.6000,1094.5,1103.5,9.0,1,1,2
8.6167,1093.5,1102.7,9.2,1,1,2
8.6333,1093.5,1101.8,8.3,1,1,2
8.6500,1092.5,1101.0,8.5,1,1,2
8.6667,1092.5,1097.2,4.7,1,1,2
8.6833,1091.5,1093.3,1.8,1,1,2
8.7000,1091.5,1089.5,2.0,1,1,2
8.7167,1091.5,1093.2,1.7,1,1,2
8.7333,1091.5,1096.8,5.3,1,1,2
8.7500,1090.5,1100.5,10.0,1,1,2
8.7667,1090.5,1098.2,7.7,1,1,2
8.7833,1090.5,1095.8,5.3,1,1,2
8.8000,1090.5,1093.5,3.0,1,1,2
8.8167,1090.5,1091.5,1.0,1,1,2
8.8333,1090.5,1089.5,1.0,1,1,2
8.8500,1090.5,1087.5,3.0,1,1,2
8.8667,1090.5,1086.2,4.3,1,1,2
8.8833,1090.5,1084.8,5.7,1,1,2
8.9000,1090.5,1083.5,7.0,1,1,2
8.9167,1090.5,1083.7,6.8,1,1,2
8.9333,1089.5,1083.8,5.7,1,1,2
8.9500,1089.5,1084.0,5.5,1,1,2
8.9667,1089.5,1084.7,4.8,1,1,2
8.9833,1089.5,1085.3,4.2,1,1,2
9.0000,1089.5,1086.0,3.5,1,1,2
9.0167,1089.5,1086.5,3.0,1,1,2
9.0333,1089.5,1087.0,2.5,1,1,2
9.0500,1089.5,1087.5,2.0,1,1,2
9.0667,1089.5,1088.0,1.5,1,1,2
9.0833,1089.5,1088.5,1.0,1,1,2
9.1000,1089.5,1089.0,0.5,1,1,2
9.1167,1089.5,1088.2,1.3,1,1,2
9.1333,1089.5,1087.3,2.2,1,1,2
9.1500,1089.5,1086.5,3.0,1,1,2
9.1667,1089.5,1087.7,1.8,1,1,2
9.1833,1089.5,1088.8,0.7,1,1,2
9.2000,1089.5,1090.0,0.5,1,1,2
9.2167,1089.5,1091.2,1.7,1,1,2
9.2333,1089.5,1092.3,2.8,1,1,2
9.2500,1089.5,1093.5,4.0,1,1,2
9.2667,1089.5,1092.8,3.3,1,1,2
9.2833,1089.5,1092.2,2.7,1,1,2
